ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106812158,44,0,3,Состою в браке,2,2,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,64439386,0,4,13000.0,1,0
106812159,44,1,4,Не состоял в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,0,0,64439436,0,2,8000.0,1,0
106812160,26,0,3,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,64439626,0,2,9000.0,1,0
106812161,44,1,3,Состою в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,1,0,64439731,0,3,7000.0,1,1
106812162,29,0,2,Состою в браке,1,1,1,0,Новосибирская область,Новосибирская область,Новосибирская область,1,1,64439743,0,4,20000.0,1,0
106812163,35,0,2,Состою в браке,2,2,1,0,Тверская область,Тверская область,Тверская область,0,0,64439800,0,3,10000.0,1,0
106812164,31,0,2,Состою в браке,1,1,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,64439907,0,3,15000.0,1,0
106812165,55,1,3,Вдовец/Вдова,1,0,0,1,Карелия,Карелия,Карелия,0,0,64440062,0,4,8000.0,1,1
106812166,40,1,3,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0,64440258,0,4,15200.0,2,0
106812167,37,0,5,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64440321,0,4,20000.0,1,1
106812168,26,0,3,Состою в браке,0,0,1,0,Башкирия,Башкирия,Башкирия,1,0,64440370,0,3,13450.0,1,0
106812169,48,1,3,Состою в браке,2,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64440579,0,4,10200.0,1,0
106812170,51,1,1,Состою в браке,5,0,0,1,Тюменская область,Тюменская область,Тюменская область,0,0,64440791,0,3,6000.0,1,0
106812171,26,0,3,Состою в браке,1,1,1,0,Тверская область,Тверская область,Тверская область,0,0,64440794,1,3,15000.0,1,0
106812172,36,1,2,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,64441012,0,4,15000.0,1,1
106812173,23,1,3,Не состоял в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,64441131,0,4,15000.0,1,0
106812174,26,0,3,Гражданский брак,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,64441212,0,3,16000.0,1,0
106812175,37,1,3,Не состоял в браке,1,1,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,64441575,0,3,6000.0,1,0
106812176,32,1,3,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64441698,0,4,8700.0,1,0
106812177,58,0,2,Состою в браке,4,2,1,0,Приморский край,Приморский край,Приморский край,0,1,64441712,0,4,20000.0,1,1
106812178,32,0,3,Гражданский брак,2,2,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,64441805,0,2,10000.0,1,0
106812179,51,1,3,Разведен(а),2,0,0,1,Чувашия,Чувашия,Чувашия,0,0,64441883,0,3,6000.0,1,0
106812180,36,0,2,Состою в браке,2,2,1,0,Ивановская область,Ивановская область,Ивановская область,1,0,64442130,0,4,15000.0,1,0
106812181,23,0,3,Не состоял в браке,0,0,1,0,Якутия,Якутия,Якутия,1,0,64442222,1,4,20000.0,1,0
106812182,42,1,2,Состою в браке,0,0,1,0,Тюменская область,Тюменская область,Тюменская область,0,0,64442372,0,4,15000.0,1,0
106812183,41,1,3,Разведен(а),1,0,1,0,Тверская область,Тверская область,Тверская область,0,0,64442425,1,2,6000.0,1,1
106812184,37,0,3,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,64442453,0,4,15000.0,1,0
106812185,34,1,3,Не состоял в браке,1,0,1,0,Иркутская область,Иркутская область,Иркутская область,1,0,64442611,0,3,17000.0,1,0
106812186,60,1,3,Состою в браке,2,0,1,1,Новосибирская область,Новосибирская область,Новосибирская область,0,0,64442777,0,4,10000.0,1,0
106812187,34,0,2,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,1,64442955,0,4,40000.0,1,1
106812188,26,0,3,Не состоял в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,0,0,64442968,0,2,9000.0,1,0
106812189,40,1,3,Состою в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,0,0,64443019,1,3,12000.0,1,0
106812190,29,0,5,Состою в браке,1,1,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0,0,64443023,0,4,15000.0,1,0
106812191,32,0,3,Состою в браке,2,2,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,64443077,0,3,11500.0,1,0
106812192,32,0,3,Состою в браке,2,2,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,64443135,0,4,20000.0,1,0
106812193,40,1,4,Не состоял в браке,2,0,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,64443173,0,2,9000.0,1,0
106812194,46,1,2,Состою в браке,2,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0,64443431,0,4,8000.0,1,0
106812195,50,1,5,Состою в браке,2,1,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,64443553,0,3,8000.0,1,0
106812196,50,1,3,Состою в браке,1,0,0,1,Курская область,Курская область,Курская область,0,0,64443918,0,3,6000.0,1,0
106812197,42,1,3,Состою в браке,2,2,1,0,Мурманская область,Мурманская область,Мурманская область,0,0,64444016,1,4,21000.0,1,0
106812198,42,0,3,Не состоял в браке,2,2,1,1,Читинская область,Читинская область,Читинская область,0,0,64444329,0,3,11000.0,1,0
106812199,25,0,3,Не состоял в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,64444762,0,4,14000.0,1,0
106812200,26,0,3,Состою в браке,1,1,1,0,Липецкая область,Липецкая область,Липецкая область,1,1,64444842,1,4,16500.0,1,0
106812201,43,1,3,Состою в браке,3,3,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,64444908,0,4,8000.0,1,1
106812202,30,1,3,Не состоял в браке,1,1,1,0,Тульская область,Тульская область,Тульская область,0,0,64444927,0,3,14000.0,1,0
